s1_date,rf_ice_prob,lake_vv_db,lake_id
2020-09-12,0.16430677259491577,-20.148378556126413,635426
2020-09-16,0.2570160263269582,-14.22674881771107,635426
2020-09-18,0.265442721304837,-12.559477685912038,635426
2020-09-22,0.17608586629979273,-16.666965743582836,635426
2020-09-24,0.9847621363017669,-15.532505554857517,635426
2020-09-28,0.8121975446221964,-18.92503232868695,635426
2020-09-30,0.8368814358217097,-15.293329595631032,635426
2020-10-04,0.9690432705025962,-19.4942122916596,635426
2020-10-06,0.8431265948381921,-19.507057569218475,635426
2020-10-10,0.9511312360098368,-20.158758312807805,635426
2020-10-12,0.974324735437985,-23.49887277091322,635426
2020-10-16,0.9555342147958206,-23.412352790754667,635426
2020-10-18,0.9927360486874215,-24.333140852274614,635426
2020-10-24,0.9615935158231439,-16.329639991491067,635426
2020-10-28,0.9899831246021449,-20.014233742322045,635426
2020-10-30,0.9977841826449669,-21.97030603496145,635426
2020-11-03,0.9914019967788285,-20.99696505608092,635426
2020-11-05,0.9869331622326633,-16.89900335529677,635426
2020-11-09,0.9943556792813385,-13.617601167620938,635426
2020-11-11,0.9909504886660919,-18.51204457074245,635426
2020-11-15,0.9937095551050348,-17.10658668775293,635426
2020-11-17,0.9971805885516002,-16.943749041118902,635426
2020-11-21,0.9960406395527103,-14.228702849683296,635426
2020-11-23,0.9937305736685387,-15.389043165474051,635426
2020-11-27,0.9966461912316237,-14.87833479231147,635426
2020-11-29,0.9941876322874426,-13.77302281812982,635426
2020-12-03,0.9945333684757385,-14.925903148688812,635426
2020-12-05,0.9974769368764487,-17.420764322728502,635426
2020-12-09,0.9990746949347843,-14.123998993366548,635426
2020-12-11,0.9988817354089842,-10.907966554186835,635426
2020-12-15,0.99959984064631,-10.152072296007482,635426
2020-12-17,0.9995154786447954,-11.50562171993357,635426
2020-12-21,0.9998726583446519,-10.305622354052032,635426
2020-12-23,0.9994415469240746,-7.246458292912919,635426
2020-12-27,0.9983777518547511,-11.61151074725231,635426
2020-12-29,0.9994779304925792,-13.310748877494689,635426
2021-01-02,0.999903998577038,-11.069706621179174,635426
2021-01-04,0.9993480245510802,-9.0157397948886,635426
2021-01-08,0.9995771321870793,-10.291812251216614,635426
2021-01-10,0.9998285243141182,-12.428349902822324,635426
2021-01-14,0.9997982890319592,-9.10121516879653,635426
2021-01-16,0.999410028903554,-7.05191517175197,635426
2021-01-20,0.9994922042847222,-9.132317429158832,635426
2021-01-22,0.9999332253425375,-11.47441372077768,635426
2021-01-26,0.999948930946146,-9.211133630941092,635426
2021-01-28,0.9996627661569719,-7.064098998044199,635426
2021-02-01,0.9995531613020546,-7.621147114384616,635426
2021-02-03,0.9999144033898901,-8.934844758533227,635426
2021-02-07,0.9995710181119258,-7.775728357310506,635426
2021-02-09,0.9996498238536463,-5.564876261698873,635426
2021-02-13,0.997729483625958,-8.47883724892631,635426
2021-02-15,0.9999189239813979,-11.924269015705004,635426
2021-02-19,0.9999303386667957,-10.338012478187308,635426
2021-02-21,0.9997442911591059,-9.435671150139598,635426
2021-02-25,0.9991392062212648,-11.949387388285652,635426
2021-02-27,0.9996578998987886,-14.388352182714012,635426
2021-03-03,0.9988227603808061,-16.027008347101663,635426
2021-03-05,0.9989170507045848,-14.985989212829615,635426
2021-03-09,0.9988934039629325,-17.361099296982196,635426
2021-03-11,0.9992534621843291,-19.538816101638737,635426
2021-03-15,0.9990951625490009,-18.87071947136006,635426
2021-03-17,0.9986583148754504,-18.25320089433147,635426
2021-03-21,0.9986615661417786,-18.28802628347836,635426
2021-03-23,0.9990328795641495,-20.08710677502841,635426
2021-03-27,0.9990074110521359,-19.86479109595888,635426
2021-03-29,0.9985400652594538,-18.56615750885309,635426
2021-04-02,0.9979615868194823,-18.34988382524037,635426
2021-04-04,0.9984290733254639,-20.35119856331025,635426
2021-04-08,0.9990925088134452,-19.101012287474564,635426
2021-04-10,0.9985985878068031,-17.887829477246036,635426
2021-04-14,0.9972404540791134,-17.754041541468244,635426
2021-04-16,0.9990632085517248,-19.629238707301106,635426
2021-04-20,0.9985808198786156,-19.554680803629456,635426
2021-04-22,0.9978335609329576,-18.29004994842345,635426
2021-04-26,0.9953794579268408,-18.5006008207138,635426
2021-05-02,0.9836121601194422,-19.245160439677758,635426
2021-05-04,0.9845963451266164,-17.772264495395188,635426
2021-05-08,0.9243816868549398,-17.142521705458627,635426
2021-05-10,0.9537773822361442,-18.90729193189587,635426
2021-05-14,0.9939905305055423,-18.16740887611781,635426
2021-05-22,0.9448526802005972,-19.616238935200773,635426
2021-05-26,0.9516872845580003,-17.354535832774726,635426
2021-05-28,0.9379609964316231,-16.426303276010472,635426
2021-06-01,0.971625678402843,-14.298835794191888,635426
2021-06-03,0.9334905787935014,-14.704092062580022,635426
2021-06-07,0.2959561201267109,-16.221210333811356,635426
2021-06-09,0.8560927646728668,-15.602124377748254,635426
2021-06-13,0.10888902154164964,-11.72836002398885,635426
2021-06-15,0.22935668442206628,-9.632052295464064,635426
2021-06-19,0.33210940710522374,-12.573562946578743,635426
2021-06-21,0.6663681549121806,-14.335371942261222,635426
2021-06-27,0.0067832675430738966,-20.05203466905481,635426
2021-07-01,0.0276732668621948,-18.594900722231312,635426
2021-07-03,0.38998613550988964,-10.477940634193493,635426
2021-07-07,0.06955500792720876,-18.49949258205651,635426
2021-07-09,0.0655714188203907,-20.37122925380695,635426
2021-07-13,0.00967134266584348,-19.48612207660944,635426
2021-07-15,0.03397052413011509,-15.974180682405292,635426
2021-07-19,0.015209202337687005,-17.566548316518464,635426
2021-07-21,0.015674199346498358,-21.13661798682549,635426
2021-07-25,0.019891555417016666,-19.06112684835088,635426
2021-07-27,0.12043955655551657,-17.240970087954754,635426
2021-07-31,0.11921369140954387,-16.74273505121715,635426
2021-08-02,0.01253438442768195,-20.02744226220677,635426
2021-08-06,0.14900526931671965,-18.509451662538915,635426
2021-08-08,0.09878980416916373,-20.417788617316216,635426
2021-08-12,0.19814594477947192,-16.589867627633293,635426
2021-08-14,0.10563896364028533,-20.44918779841044,635426
2021-08-18,0.18639951848237357,-16.506625561879527,635426
2021-08-24,0.16273886769200346,-16.97093271715938,635426
2021-08-26,0.026146464896463283,-23.603898400799267,635426
2021-08-30,0.1096685807260769,-17.95191968791708,635426
2021-09-01,0.3929067355032407,-14.42396105826951,635426
2021-09-05,0.5570310142916579,-14.716714656448431,635426
2021-09-07,0.15795412265142142,-19.404954286940004,635426
2021-09-11,0.0559605212336466,-21.77548492034032,635426
2021-09-13,0.29285968886951574,-15.211224225351229,635426
2021-09-17,0.016362458657771334,-21.302059017607974,635426
2021-09-19,0.9753152015097712,-18.12223587214312,635426
2021-09-23,0.925093166976477,-19.470888668713247,635426
2021-09-25,0.9491873209325612,-23.299834071710112,635426
2021-09-29,0.9554455083991539,-24.443083567304814,635426
2021-10-01,0.9711636208805362,-25.129710426296576,635426
2021-10-05,0.9903228789948089,-23.204434807968195,635426
2021-10-11,0.9813858052395595,-22.19421054268456,635426
2021-10-13,0.9894756459518821,-22.608818992717065,635426
2021-10-17,0.9976456058513251,-20.115443660289497,635426
2021-10-23,0.9724698757700572,-17.162998649373655,635426
2021-10-25,0.9948519983918854,-18.40318735534832,635426
2021-10-29,0.9982868161685318,-17.69899513843041,635426
2021-10-31,0.9952283884169506,-15.983044021026096,635426
2021-11-04,0.9923759560763246,-16.403742240997065,635426
2021-11-10,0.9988470258867816,-17.777570479267403,635426
2021-11-12,0.9970678930787171,-15.28989580731368,635426
2021-11-16,0.9971667115504127,-15.066302002649325,635426
2021-11-18,0.999082859458033,-18.345265793049144,635426
2021-11-22,0.9990900749107995,-17.254677157619163,635426
2021-11-24,0.9989646487627436,-14.789133983603987,635426
2021-11-28,0.9978714621803155,-15.329998768080925,635426
2021-11-30,0.9993197889349008,-17.668410930969415,635426
2021-12-04,0.9991344983629509,-17.02398339195521,635426
2021-12-06,0.9991161679962116,-15.413529831736694,635426
2021-12-10,0.9986720730617187,-15.041038873685244,635426
2021-12-12,0.998968286264234,-17.42084904015696,635426
2021-12-16,0.9995007997142489,-15.230290956135136,635426
2021-12-18,0.9993602986053024,-13.6802799804779,635426
2021-12-22,0.99854730863335,-14.719319497126616,635426
2021-12-24,0.9993533119710348,-16.271332893177206,635426
2022-01-03,0.9988063733484366,-12.88967769763843,635426
2022-01-05,0.9990729002698618,-15.72643502705617,635426
2022-01-15,0.9995523030057966,-11.378434648721074,635426
2022-01-17,0.9998295265577997,-14.009525072193714,635426
2022-01-27,0.9986303128837497,-9.669492273708574,635426
2022-01-29,0.9999514373836034,-11.53497852990836,635426
2022-02-08,0.9997048632029997,-7.790099704839914,635426
2022-02-10,0.9999620081770831,-9.68797034755819,635426
2022-02-20,0.9996384464090002,-7.5279628566384815,635426
2022-02-22,0.9999483573658564,-8.99060669828694,635426
2022-03-04,0.999612825759848,-7.465757517491212,635426
2022-03-06,0.9999707553691018,-9.816183405868118,635426
2022-03-16,0.9994284965653876,-6.270146520107937,635426
2022-03-18,0.9999668979272803,-8.823522054379426,635426
2022-03-28,0.9996581680281174,-6.421575294806787,635426
2022-03-30,0.9999503377870036,-9.24721069731362,635426
2022-04-09,0.9992313392522583,-6.301766249221803,635426
2022-04-11,0.9999568325576667,-9.115954882906475,635426
2022-04-21,0.9993697531087367,-6.512270659808844,635426
2022-04-23,0.999958095813908,-9.441300502390014,635426
2022-05-03,0.9993365259920975,-8.053975514945114,635426
2022-05-05,0.9999154272608723,-10.909138529051564,635426
2022-05-15,0.994017059834955,-11.837230840396352,635426
2022-05-17,0.9974569916730325,-13.06579877216591,635426
2022-05-27,0.9584968907239458,-15.352872754584434,635426
2022-05-29,0.8806000699351924,-18.54648905800952,635426
2022-06-08,0.9904671622416779,-16.207224100444847,635426
2022-06-10,0.13103092969142918,-18.447140910964563,635426
2022-06-20,0.394642167431714,-13.36680542651982,635426
2022-06-22,0.09306721574375613,-10.93164071312009,635426
2022-07-02,0.027998925632084563,-17.112341989171895,635426
2022-07-04,0.011633009377813584,-22.64588277511742,635426
2022-07-14,0.21596286380028154,-15.775250405812438,635426
2022-07-16,0.06672367255052845,-20.73140503207286,635426
2022-07-26,0.014749443120400092,-19.68359675498415,635426
2022-07-28,0.10021094308359058,-16.886785175822247,635426
2022-08-07,0.03350016663034899,-20.612677706272656,635426
2022-08-09,0.05680958668466654,-19.523805961028486,635426
2022-08-19,0.11437310778312364,-17.78615976627657,635426
2022-08-21,0.0890782955670103,-19.27377064303093,635426
2022-09-02,0.04974627538794013,-20.87199048023252,635426
2022-09-12,0.4686745713427559,-14.00984762834304,635426
2022-09-14,0.16315180821048256,-13.385144800886,635426
2022-09-24,0.4281363235725162,-15.4203732538686,635426
2022-09-26,0.9145165771953078,-17.151106560006337,635426
2022-10-06,0.9342999017442726,-20.924126570169147,635426
2022-10-08,0.9573673686885232,-24.105454369216037,635426
2022-10-18,0.9938366502428551,-23.785366709993585,635426
2022-10-30,0.9974726535127486,-18.781599879939368,635426
2022-11-01,0.9993469832471115,-18.576186029662143,635426
2022-11-11,0.9975495539701545,-17.765557328127638,635426
2022-11-13,0.9990949365724147,-19.854610115900574,635426
2022-11-23,0.999649787891577,-17.809828536268462,635426
2022-11-23,0.9929980693823639,-16.45360063142348,635426
2022-11-25,0.9992470887226759,-18.75733214170028,635426
2022-12-05,0.999457134464287,-12.786708280390044,635426
2022-12-05,0.9998578774637378,-13.886626727708572,635426
2022-12-07,0.9996831050599088,-15.182876084713929,635426
2022-12-17,0.9998737228478941,-13.026258395807725,635426
2022-12-17,0.9993976385049618,-11.040598340813286,635426
2022-12-19,0.9998550416425154,-14.160987054455903,635426
2022-12-29,0.999628518332535,-11.377403293489673,635426
2023-01-10,0.9998876727756187,-12.817033381022355,635426
2023-01-10,0.9990300398648823,-10.452141716656223,635426
2023-01-12,0.9998888462290354,-11.996972285037826,635426
2023-01-22,0.9999192082514406,-11.066521153613818,635426
2023-01-22,0.9996122855350089,-9.427922135981676,635426
2023-01-24,0.9998937155112232,-11.537262330589636,635426
2023-02-03,0.9995834191533686,-6.989563345880318,635426
2023-02-03,0.9999262884376159,-8.617067754218972,635426
2023-02-05,0.9998975957682356,-9.351479407096468,635426
2023-02-15,0.9999132362771671,-8.40083421601523,635426
2023-02-15,0.9996877172942146,-7.298715481604679,635426
2023-02-17,0.9998800840663055,-9.13549198038406,635426
2023-02-27,0.9999461949500289,-8.636740001342565,635426
2023-02-27,0.9995721611013505,-6.946940781129116,635426
2023-03-01,0.9999119154599668,-9.46061867578337,635426
2023-03-11,0.9999365414831313,-9.346516908264537,635426
2023-03-11,0.9993802505610635,-7.882374493900562,635426
2023-03-13,0.9999467828755233,-9.936999185287997,635426
2023-03-23,0.9994424334228921,-10.481593946410593,635426
2023-03-25,0.9998990624975808,-13.314695417412365,635426
2023-04-04,0.9996323694523427,-12.24562311243544,635426
2023-04-04,0.9999053472515592,-13.494248111876365,635426
2023-04-06,0.9998169427010466,-14.734881931395728,635426
2023-04-16,0.9997068867191373,-16.97374217020746,635426
2023-04-16,0.9992146921231521,-15.045126304798698,635426
2023-04-18,0.9994847390463266,-17.499389839071792,635426
2023-04-28,0.9996532247192385,-17.907411637231405,635426
2023-04-28,0.9989014988023933,-16.76202864882627,635426
2023-04-30,0.9994950565634781,-18.103876394390632,635426
2023-05-10,0.999309062573579,-18.56677905389986,635426
2023-05-10,0.9982619961155218,-16.957540231173454,635426
2023-05-12,0.9993149166578986,-18.953275177928223,635426
2023-05-22,0.9816809926573903,-18.790480506713514,635426
2023-05-22,0.9179347563690599,-18.247845922876625,635426
2023-05-24,0.995131767043373,-18.565430008524853,635426
2023-06-03,0.22938069203631364,-18.151608785285795,635426
2023-06-03,0.7312800992101188,-13.124626319452616,635426
2023-06-05,0.717365066825442,-16.203926580099367,635426
2023-06-15,0.17645969890087493,-12.980793288712746,635426
2023-06-15,0.5413698980170648,-14.82935024972054,635426
2023-06-17,0.6315127411426362,-14.853356348391364,635426
2023-06-27,0.015996740158867987,-19.30883346510324,635426
2023-06-27,0.08072387812754768,-16.155318513386582,635426
2023-06-29,0.024100909617633826,-19.03671334276258,635426
2023-07-09,0.21721146302127195,-18.375005541463537,635426
2023-07-09,0.3000300835410073,-13.99690811132206,635426
2023-07-11,0.02305380382763511,-19.216434893436507,635426
2023-07-21,0.05240149288911252,-18.31108779813997,635426
2023-07-21,0.020096118392463818,-20.211618786677857,635426
2023-07-23,0.0073223235345841785,-20.281345608710108,635426
2023-08-02,0.011936240638707773,-21.233455006433225,635426
2023-08-02,0.06052563420407656,-16.851688619436132,635426
2023-08-04,0.03041046057355751,-20.74893199939689,635426
2023-08-14,0.0234135510064101,-19.376421170822105,635426
2023-08-14,0.035767448114857214,-17.32971509108886,635426
2023-08-16,0.07845800546139098,-23.460243641223244,635426
2023-08-26,0.13806795044829664,-13.046294303645452,635426
2023-08-26,0.013435770653565526,-13.382992837885142,635426
2023-08-28,0.1321390545256659,-14.089896646015536,635426
2023-09-07,0.1417269767542165,-18.538083115487364,635426
2023-09-07,0.030434448988689963,-17.04796582630377,635426
2023-09-09,0.08772405507028955,-18.4432467166908,635426
2023-09-19,0.11647670284037093,-20.44417949114835,635426
2023-09-19,0.05903498370888341,-17.74243393555026,635426
2023-09-21,0.29901597289559956,-18.97547951364786,635426
2023-10-01,0.3574063797640801,-23.24225596898263,635426
2023-10-01,0.916593144709446,-25.631879439320397,635426
2023-10-03,0.8611460618902517,-21.26488389408847,635426
2023-10-13,0.919420335155147,-23.119589717236146,635426
2023-10-13,0.9635445218788683,-23.06070611131048,635426
2023-10-15,0.8605098269981143,-25.40696183971326,635426
2023-10-25,0.9899663014047286,-18.106896183491973,635426
2023-10-25,0.9822541621793148,-16.110027486141824,635426
2023-10-27,0.9800801888624108,-17.750305408993704,635426
2023-11-06,0.9746242306874987,-16.931167104874397,635426
2023-11-06,0.9956621710121157,-18.43529002974717,635426
2023-11-08,0.9905223586664238,-17.850693561604086,635426
2023-11-18,0.9991139707980685,-15.507118474661803,635426
2023-11-18,0.9980999087346487,-14.6124024972753,635426
2023-11-20,0.9987487329419759,-16.17257086550577,635426
2023-11-30,0.998213308972351,-14.143152467009935,635426
2023-12-02,0.999013953631154,-17.11782408698587,635426
2023-12-12,0.9991383238017089,-16.17886095299204,635426
2023-12-12,0.9989375725224238,-13.534061793040909,635426
2023-12-14,0.999172954305327,-16.302676190271075,635426
2023-12-24,0.999609279812724,-15.318306339002351,635426
2023-12-24,0.998352804245921,-14.165940442059505,635426
2023-12-26,0.9991647229580803,-16.418195161314554,635426
